unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"0B853950-33E8-69A5-E063-4704A8C07DAC","4250000","2023-09-22","NW1 4PJ","F","N","L","FLAT 10","1 - 16","ULSTER TERRACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-33E8-69A5-E063-4704A8C07DAC/current"
"01EB45F0-00FE-40F3-E063-4704A8C05FDE","1075000","2023-02-09","NW1 6EJ","F","N","L","APARTMENT 67","ELIZABETH COURT, 1","PALGRAVE GARDENS","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/01EB45F0-00FE-40F3-E063-4704A8C05FDE/current"
"045A1898-D620-9A24-E063-4804A8C048EA","708000","2023-08-09","NW1 6EJ","F","N","L","APARTMENT 82","ELIZABETH COURT, 1","PALGRAVE GARDENS","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-D620-9A24-E063-4804A8C048EA/current"
"F5E8B081-90D3-3A13-E053-6C04A8C060B7","1000000","2023-01-23","NW1 6EJ","F","N","L","APARTMENT 92","ELIZABETH COURT, 1","PALGRAVE GARDENS","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-90D3-3A13-E053-6C04A8C060B7/current"
"FFA361DB-8908-8A03-E053-4804A8C01F61","895000","2023-04-18","NW1 6EN","F","N","L","APARTMENT 50","ANNES COURT, 3","PALGRAVE GARDENS","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-8908-8A03-E053-4804A8C01F61/current"
"06C9F487-1DCD-9388-E063-4804A8C0BD98","1395000","2023-02-10","NW1 6EP","F","N","L","FLAT 11","MELCOMBE COURT","DORSET SQUARE","MARYLEBONE","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/06C9F487-1DCD-9388-E063-4804A8C0BD98/current"
"09266DDB-F055-AF90-E063-4704A8C02087","675000","2023-10-04","NW1 6ES","F","N","L","","3","LINHOPE STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/09266DDB-F055-AF90-E063-4704A8C02087/current"
"045A1898-D613-9A24-E063-4804A8C048EA","209393","2023-06-15","NW1 6EW","F","N","L","APARTMENT 45","MARYS COURT, 4","PALGRAVE GARDENS","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-D613-9A24-E063-4804A8C048EA/current"
"FFA361DB-8907-8A03-E053-4804A8C01F61","640000","2023-04-18","NW1 6EW","F","N","L","APARTMENT 5","MARYS COURT, 4","PALGRAVE GARDENS","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DB-8907-8A03-E053-4804A8C01F61/current"
"0B853950-1BFE-69A5-E063-4704A8C07DAC","1375000","2023-09-18","NW1 6EX","T","N","F","","88","BOSTON PLACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-1BFE-69A5-E063-4704A8C07DAC/current"
"FD226036-987E-4CB7-E053-4804A8C00430","575000","2023-03-13","NW1 6HE","F","N","L","FLAT C","29","BALCOMBE STREET","MARYLEBONE","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/FD226036-987E-4CB7-E053-4804A8C00430/current"
"0B853950-1B8E-69A5-E063-4704A8C07DAC","2575000","2023-10-12","NW1 6HT","T","N","F","","13","LINHOPE STREET","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B853950-1B8E-69A5-E063-4704A8C07DAC/current"
"1061746E-3E03-3C34-E063-4804A8C0F9E7","575000","2023-09-22","NW1 6JX","F","N","L","FLAT 103","WATERDALE MANOR HOUSE, 20","HAREWOOD AVENUE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-3E03-3C34-E063-4804A8C0F9E7/current"
"12A8BAB6-70A3-2125-E063-4804A8C08CC1","497500","2023-11-20","NW1 6LP","F","N","L","FLAT 10","106","LISSON GROVE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB6-70A3-2125-E063-4804A8C08CC1/current"
"152AB734-87EE-E651-E063-4704A8C061D9","397500","2023-11-20","NW1 6LP","F","N","L","FLAT 9","106","LISSON GROVE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/152AB734-87EE-E651-E063-4704A8C061D9/current"
"FAC30767-54E0-5E20-E053-4704A8C004EE","788000","2023-03-08","NW1 6LQ","F","N","L","FLAT 31","41","BROADLEY TERRACE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30767-54E0-5E20-E053-4704A8C004EE/current"
"045A1898-D6A0-9A24-E063-4804A8C048EA","610000","2023-06-20","NW1 6LR","F","N","L","FLAT 4","108","LISSON GROVE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-D6A0-9A24-E063-4804A8C048EA/current"
"FD226036-9862-4CB7-E053-4804A8C00430","325000","2023-02-14","NW1 6LS","F","N","L","FLAT 13","PORTMAN GATE, 110","LISSON GROVE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/FD226036-9862-4CB7-E053-4804A8C00430/current"
"FAC30767-DA7A-5E20-E053-4704A8C004EE","304000","2023-02-14","NW1 6LS","F","N","L","FLAT 13","PORTMAN GATE, 110","LISSON GROVE","","LONDON","CITY OF WESTMINSTER","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30767-DA7A-5E20-E053-4704A8C004EE/current"
